Grau	Codigo	Descricao	Categoria	Data Início	Data Fim
N3	87090000	VEÍCULOS AUTOMÓVEIS SEM DISPOSITIVO DE ELEVAÇÃO, DO TIPO UTILIZADO EM FÁBRICAS, ARMAZÉNS, PORTOS OU AEROPORTOS, PARA TRANSPORTE DE MERCADORIAS A CURTAS DISTÂNCIAS; CARROS-TRATORES DO TIPO UTILIZADO NAS ESTAÇÕES FERROVIÁRIAS; SUAS PARTES.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87091000	- VEÍCULOS:	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87091100	-- ELÉTRICOS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87091900	-- OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87099000	- PARTES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N2	87100000	TANQUES E OUTROS VEÍCULOS BLINDADOS DE COMBATE, ARMADOS OU NÃO, E SUAS PARTES.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87110000	MOTOCICLETAS (INCLUINDO OS CICLOMOTORES) E OUTROS CICLOS EQUIPADOS COM MOTOR AUXILIAR, MESMO COM CARRO LATERAL; CARROS LATERAIS.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87111000	- COM MOTOR DE PISTÃO DE CILINDRADA NÃO SUPERIOR A 50 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87112000	- COM MOTOR DE PISTÃO DE CILINDRADA SUPERIOR A 50 CM3, MAS NÃO SUPERIOR A 250 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87112010	MOTOCICLETAS DE CILINDRADA INFERIOR OU IGUAL A 125 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87112020	MOTOCICLETAS DE CILINDRADA SUPERIOR A 125 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87112090	OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87113000	- COM MOTOR DE PISTÃO DE CILINDRADA SUPERIOR A 250 CM3, MAS NÃO SUPERIOR A 500 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87114000	- COM MOTOR DE PISTÃO DE CILINDRADA SUPERIOR A 500 CM3, MAS NÃO SUPERIOR A 800 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87115000	- COM MOTOR DE PISTÃO DE CILINDRADA SUPERIOR A 800 CM3	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87116000	- COM MOTOR ELÉTRICO PARA PROPULSÃO	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87119000	- OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87120000	BICICLETAS E OUTROS CICLOS (INCLUINDO OS TRICICLOS), SEM MOTOR.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87120010	BICICLETAS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87120090	OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87130000	CADEIRAS DE RODAS E OUTROS VEÍCULOS PARA PESSOAS COM INCAPACIDADE, MESMO COM MOTOR OU OUTRO MECANISMO DE PROPULSÃO.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87131000	- SEM MECANISMO DE PROPULSÃO	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87139000	- OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87140000	PARTES E ACESSÓRIOS DOS VEÍCULOS DAS POSIÇÕES 87.11 A 87.13.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87141000	- DE MOTOCICLETAS (INCLUINDO OS CICLOMOTORES)	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87142000	- DE CADEIRAS DE RODAS OU DE OUTROS VEÍCULOS PARA PESSOAS COM INCAPACIDADE	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87149000	- OUTROS:	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149100	-- QUADROS E GARFOS, E SUAS PARTES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149200	-- AROS E RAIOS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149300	-- CUBOS, EXCETO DE FREIOS (TRAVÕES), E PINHÕES DE RODAS LIVRES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149310	CUBOS, EXCETO DE FREIOS (TRAVÕES)	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149320	PINHÕES DE RODAS LIVRES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149400	-- FREIOS (TRAVÕES), INCLUINDO OS CUBOS DE FREIOS (TRAVÕES), E SUAS PARTES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149410	CUBOS DE FREIOS (TRAVÕES)	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149490	OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149500	-- SELINS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149600	-- PEDAIS E PEDALEIROS, E SUAS PARTES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87149900	-- OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149910	CÂMBIO DE VELOCIDADES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87149990	OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87150000	CARRINHOS E VEÍCULOS SEMELHANTES PARA TRANSPORTE DE CRIANÇAS, E SUAS PARTES.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N3	87160000	REBOQUES E SEMIRREBOQUES, PARA QUAISQUER VEÍCULOS; OUTROS VEÍCULOS NÃO AUTOPROPULSADOS; SUAS PARTES.	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87161000	- REBOQUES E SEMIRREBOQUES, PARA HABITAÇÃO OU PARA ACAMPAR, DO TIPO TRAILER (CARAVANA*)	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87162000	- REBOQUES E SEMIRREBOQUES, AUTOCARREGÁVEIS OU AUTODESCARREGÁVEIS, PARA USOS AGRÍCOLAS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87163000	- OUTROS REBOQUES E SEMIRREBOQUES, PARA TRANSPORTE DE MERCADORIAS:	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87163100	-- TANQUES (CISTERNAS)	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N5	87163900	-- OUTROS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87164000	- OUTROS REBOQUES E SEMIRREBOQUES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87168000	- OUTROS VEÍCULOS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N4	87169000	- PARTES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87169010	CHASSIS DE REBOQUES E SEMIRREBOQUES	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N6	87169090	OUTRAS	87: VEÍCULOS AUTOMÓVEIS, TRATORES, CICLOS E OUTROS VEÍCULOS TERRESTRES, SUAS PARTES E ACESSÓRIOS. 	01/04/2022	31/12/9999
N1	88000000	AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88010000	BALÕES E DIRIGÍVEIS; PLANADORES, ASAS VOADORAS E OUTROS VEÍCULOS AÉREOS, NÃO CONCEBIDOS PARA PROPULSÃO A MOTOR.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88020000	OUTROS VEÍCULOS AÉREOS (POR EXEMPLO, HELICÓPTEROS, AVIÕES), EXCETO VEÍCULOS AÉREOS (AERONAVES) NÃO TRIPULADOS DA POSIÇÃO 88.06; VEÍCULOS ESPACIAIS (INCLUINDO OS SATÉLITES) E SEUS VEÍCULOS DE LANÇAMENTO, E VEÍCULOS SUBORBITAIS.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88021000	- HELICÓPTEROS:	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88021100	-- DE PESO NÃO SUPERIOR A 2.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88021200	-- DE PESO SUPERIOR A 2.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88021210	DE PESO NÃO SUPERIOR A 3.500 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88021290	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88022000	- AVIÕES E OUTROS VEÍCULOS AÉREOS, DE PESO NÃO SUPERIOR A 2.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88022010	A HÉLICE	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88022020	A TURBOÉLICE	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88022021	MONOMOTORES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88022022	MULTIMOTORES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88022090	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88023000	- AVIÕES E OUTROS VEÍCULOS AÉREOS, DE PESO SUPERIOR A 2.000 KG, MAS NÃO SUPERIOR A 15.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88023010	A HÉLICE	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88023020	A TURBOÉLICE	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88023021	MULTIMOTORES, DE PESO NÃO SUPERIOR A 7.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88023029	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88023030	A TURBOJATO	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88023031	DE PESO NÃO SUPERIOR A 7.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N7	88023039	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88023090	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88024000	- AVIÕES E OUTROS VEÍCULOS AÉREOS, DE PESO SUPERIOR A 15.000 KG, VAZIOS (SEM CARGA)	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88024010	A TURBOÉLICE	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N6	88024090	OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88026000	- VEÍCULOS ESPACIAIS (INCLUINDO OS SATÉLITES) E SEUS VEÍCULOS DE LANÇAMENTO, E VEÍCULOS SUBORBITAIS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88040000	PARAQUEDAS (INCLUINDO OS PARAQUEDAS DIRIGÍVEIS E OS PARAPENTES) E OS PARAQUEDAS GIRATÓRIOS; SUAS PARTES E ACESSÓRIOS.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88050000	APARELHOS E DISPOSITIVOS PARA LANÇAMENTO DE VEÍCULOS AÉREOS; APARELHOS E DISPOSITIVOS PARA ATERRISSAGEM (ATERRAGEM) DE VEÍCULOS AÉREOS EM PORTA-AVIÕES E APARELHOS E DISPOSITIVOS SEMELHANTES; APARELHOS DE TREINAMENTO DE VOO EM TERRA; SUAS PARTES.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88051000	- APARELHOS E DISPOSITIVOS PARA LANÇAMENTO DE VEÍCULOS AÉREOS, E SUAS PARTES; APARELHOS E DISPOSITIVOS PARA ATERRISSAGEM (ATERRAGEM) DE VEÍCULOS AÉREOS EM PORTA-AVIÕES E APARELHOS E DISPOSITIVOS SEMELHANTES, E SUAS PARTES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88052000	- APARELHOS DE TREINAMENTO DE VOO EM TERRA E SUAS PARTES:	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88052100	-- SIMULADORES DE COMBATE AÉREO E SUAS PARTES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88052900	-- OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88060000	VEÍCULOS AÉREOS (AERONAVES) NÃO TRIPULADOS.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88061000	- CONCEBIDOS PARA O TRANSPORTE DE PASSAGEIROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88062000	- OUTROS, CONCEBIDOS UNICAMENTE PARA SEREM PILOTADOS REMOTAMENTE:	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88062100	-- DE PESO MÁXIMO DE DECOLAGEM NÃO SUPERIOR A 250 G	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88062200	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 250 G, MAS NÃO SUPERIOR A 7 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88062300	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 7 KG, MAS NÃO SUPERIOR A 25 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88062400	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 25 KG, MAS NÃO SUPERIOR A 150 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88062900	-- OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88069000	- OUTROS:	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88069100	-- DE PESO MÁXIMO DE DECOLAGEM NÃO SUPERIOR A 250 G	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88069200	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 250 G, MAS NÃO SUPERIOR A 7 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88069300	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 7 KG, MAS NÃO SUPERIOR A 25 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88069400	-- DE PESO MÁXIMO DE DECOLAGEM SUPERIOR A 25 KG, MAS NÃO SUPERIOR A 150 KG	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N5	88069900	-- OUTROS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N3	88070000	PARTES DOS APARELHOS DAS POSIÇÕES 88.01, 88.02 OU 88.06.	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88071000	- HÉLICES E ROTORES, E SUAS PARTES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88072000	- TRENS DE ATERRISSAGEM (ATERRAGEM) E SUAS PARTES	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88073000	- OUTRAS PARTES DE AVIÕES, DE HELICÓPTEROS OU DE VEÍCULOS AÉREOS (AERONAVES) NÃO TRIPULADOS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N4	88079000	- OUTRAS	88: AERONAVES E APARELHOS ESPACIAIS, E SUAS PARTES. 	01/04/2022	31/12/9999
N1	89000000	EMBARCAÇÕES E ESTRUTURAS FLUTUANTES.	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N3	89010000	TRANSATLÂNTICOS, BARCOS DE EXCURSÃO, FERRYBOATS, CARGUEIROS, CHATAS E EMBARCAÇÕES SEMELHANTES, PARA O TRANSPORTE DE PESSOAS OU DE MERCADORIAS.	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89011000	- TRANSATLÂNTICOS, BARCOS DE EXCURSÃO E EMBARCAÇÕES SEMELHANTES PRINCIPALMENTE CONCEBIDAS PARA O TRANSPORTE DE PESSOAS; FERRYBOATS	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89012000	- NAVIOS-TANQUE	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89013000	- BARCOS FRIGORÍFICOS, EXCETO OS DA SUBPOSIÇÃO 8901.20	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89019000	- OUTRAS EMBARCAÇÕES PARA O TRANSPORTE DE MERCADORIAS OU PARA O TRANSPORTE DE PESSOAS E DE MERCADORIAS	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N3	89020000	BARCOS DE PESCA; NAVIOS-FÁBRICAS E OUTRAS EMBARCAÇÕES PARA O TRATAMENTO OU CONSERVAÇÃO DE PRODUTOS DA PESCA.	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N6	89020010	DE COMPRIMENTO, DE PROA A POPA, IGUAL OU SUPERIOR A 35 M	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N6	89020090	OUTROS	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N3	89030000	IATES E OUTROS BARCOS E EMBARCAÇÕES DE RECREIO OU DE ESPORTE; BARCOS A REMOS E CANOAS.	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89031000	- BARCOS INFLÁVEIS, MESMO COM CASCO RÍGIDO:	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89031100	-- EQUIPADOS COM UM MOTOR OU CONCEBIDOS PARA COMPORTÁ-LO, DE PESO VAZIO (SEM CARGA) SEM MOTOR NÃO SUPERIOR A 100 KG	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89031200	-- NÃO CONCEBIDOS PARA SEREM UTILIZADOS COM UM MOTOR E DE PESO VAZIO (SEM CARGA) NÃO SUPERIOR A 100 KG	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89031900	-- OUTROS	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N4	89032000	- BARCOS À VELA, EXCETO OS INFLÁVEIS, MESMO COM MOTOR AUXILIAR:	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89032100	-- DE COMPRIMENTO NÃO SUPERIOR A 7,5 M	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89032200	-- DE COMPRIMENTO SUPERIOR A 7,5 M, MAS NÃO SUPERIOR A 24 M	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
N5	89032300	-- DE COMPRIMENTO SUPERIOR A 24 M	89: EMBARCAÇÕES E ESTRUTURAS FLUTUANTES. 	01/04/2022	31/12/9999
